S/N,TARIFF NAME,PRICE,TARIFF_TYPE
2423,Arthroscopic arthrolysis of shoulder contracture,378000.0,PROCEDURES
2424,Balloon kyphoplasty for vertebral compression fractures multiple level,378000.0,PROCEDURES
2425,Cardiac pacemaker system introduced through vein dual chamber ,378000.0,PROCEDURES
2426,Closure of bypass of oesophagus,378000.0,PROCEDURES
2427,"Conventional retinal surgery may include scleral buckling, injection of gas, drainage
 and retinopexy ",378000.0,PROCEDURES
2428,Destruction of branch of trigeminal nerve neurolytic or RF or cryoprobe ,378000.0,PROCEDURES
2429,Dupuytren's fasciectomy multiple digits with proximal interphalangeal joints,378000.0,PROCEDURES
2430,Endoscopic resection of prostate,378000.0,PROCEDURES
2431,Endoscopic resection of prostate TUR including cystoscopy ,378000.0,PROCEDURES
2432,Endovenous laser treatment EVLT of multiple veins and local excision,378000.0,PROCEDURES
2433,"Excision of benign soft tissue tumour e.g. glomus, giant cell ",378000.0,PROCEDURES
2434,Excision of jejunum,378000.0,PROCEDURES
2435,Excision of lesion of bile duct,378000.0,PROCEDURES
2436,Excision of ureterocele with or wihout ureteric reimplantation unilateral,378000.0,PROCEDURES
2437,External frontoethmoidectomy,378000.0,PROCEDURES
2438,Extracapsular extraction without implant unilateral,378000.0,PROCEDURES
2439,Fixation of rectum for prolapse,378000.0,PROCEDURES
2440,Fluoroscopically guided discectomy including laser ,378000.0,PROCEDURES
2441,Fluoroscopically guided percutaneous vertebroplasty,378000.0,PROCEDURES
2442,Freeing of adhesions of peritoneum,378000.0,PROCEDURES
2443,Gastro-jejunostomy,378000.0,PROCEDURES
2444,"Implantation of artificial urinary sphincter at bladder neck and or or removal including
 cystoscopy ",378000.0,PROCEDURES
2445,Incision of bile duct including exploration for calculus removal ,378000.0,PROCEDURES
2446,Interpositional silastic arthroplasty of MCP or PIP joint- single,378000.0,PROCEDURES
2447,Intranasal ethmoidectomy and bilateral ,378000.0,PROCEDURES
2448,Laparoscopic rectopexy,378000.0,PROCEDURES
2449,"Ligation or stripping of long and short saphenous veins including local excision or multiple
 phlebectomy ",378000.0,PROCEDURES
2450,Minimally invasive intradiscal surgery including laser or instrumentation - lumber region,378000.0,PROCEDURES
2451,Myringoplasty,378000.0,PROCEDURES
2452,Occlusion of fistula under imaging control,378000.0,PROCEDURES
2453,Open arthrolysis of shoulder contracture,378000.0,PROCEDURES
2454,Open cannulation of intra abdominal artery for infusion chemotherapy,378000.0,PROCEDURES
2455,Open correction vesico-ureteric reflux unilateral,378000.0,PROCEDURES
2456,Open excision of lesion of rectum and colon,378000.0,PROCEDURES
2457,Open introduction of prosthesis into bile duct,378000.0,PROCEDURES
2458,Open removal of thrombus from vein,378000.0,PROCEDURES
2459,Operations on endolymphatic sac,378000.0,PROCEDURES
2460,"Operations for recurrent varicose veins without re-exploration of groin or popliteal
 fossa unilateral",378000.0,PROCEDURES
2461,Other connection of ureter,378000.0,PROCEDURES
2462,Phakoemulsification of lens with implant bilateral,378000.0,PROCEDURES
2463,Phakoemulsification of lens without implant bilateral,378000.0,PROCEDURES
2464,Photoselective vaporisation of prostate GreenLight or Niagara laser PVP ,378000.0,PROCEDURES
2465,Photoselective vaporisation of prostate KTP laser PVP ,378000.0,PROCEDURES
2466,Primary open reduction of long bone with fixation,450000.0,PROCEDURES
2467,Prosthetic interpositional silastic arthroplasty of MCP or PIP joints multiple,378000.0,PROCEDURES
2468,Prosthetic replacement of head of femur,378000.0,PROCEDURES
2469,Reconstruction of transplant ureter,378000.0,PROCEDURES
2470,Reconstruction of transplant ureter,378000.0,PROCEDURES
2471,Redo-operations on ileum or colon,378000.0,PROCEDURES
2472,Repair of avulsion of penis,378000.0,PROCEDURES
2473,Repair of bladder,378000.0,PROCEDURES
2474,Repair of bladder exstrophy,378000.0,PROCEDURES
2475,Repair of pharynx,378000.0,PROCEDURES
2476,Repair of vesicovaginal fistula,378000.0,PROCEDURES
2477,Revision rotator cuff repair,378000.0,PROCEDURES
2478,Sacrospinous fixation,400000.0,PROCEDURES
2479,Simple vulvectomy,378000.0,PROCEDURES
2480,Sphincterotomy of bile duct and pancreatic duct using duodenal approach,378000.0,PROCEDURES
2481,Subfascial endoscopic perforator surgery SEPS Unilateral,378000.0,PROCEDURES
2482,Subtotal abdominal hysterectomy with or without oopherectomy ,378000.0,PROCEDURES
2483,Tendon transfer of hand multiple e.g. for radial nerve injury ,378000.0,PROCEDURES
2484,Total amputation of penis,378000.0,PROCEDURES
2485,Total excision of cervical rib,378000.0,PROCEDURES
2486,Transabdominal repair of hiatus hernia,378000.0,PROCEDURES
2487,Trigeminal ganglion radiofrequency lesion under  Xray control ,378000.0,PROCEDURES
2488,Ureterolysis unilateral,567000.0,PROCEDURES
2489,Ureterostomy closure,567000.0,PROCEDURES
2490,Ureterostomy formation,567000.0,PROCEDURES
2491,Vagotomy with pyloroplasty,378000.0,PROCEDURES
2492,VATS percutaneous discectomy with or without fusion thoracic region ,378000.0,PROCEDURES
2493,VATS wedge resection of lung,378000.0,PROCEDURES
2494,Bilateral subtotal thyroidectomy,388800.0,PROCEDURES
2495,Block dissection of axillary lymph nodes axilliary clearance levels 1 to 3,388800.0,PROCEDURES
2496,Repair of rupture of urethra,388800.0,PROCEDURES
2497,Rhinoplasty following trauma or excision of tumour,393760.0,PROCEDURES
2498,Abdominal undescended testis,400000.0,PROCEDURES
2499,Ankle arthrodesis with autogenous graft,405000.0,PROCEDURES
2500,Ankle syndesmosis reconstruction,405000.0,PROCEDURES
2501,Arthroscopic meniscal repair,405000.0,PROCEDURES
2502,Bone flap to frontal sinus and bilateral ,405000.0,PROCEDURES
2503,Cannulation or decannulation for ECMO Extracorporeal membrane oxygenation ,405000.0,PROCEDURES
2504,Construction of ileal conduit including ureteric implantation,405000.0,PROCEDURES
2505,Decompression of cardiac tamponade or re-exploration for bleeding,405000.0,PROCEDURES
2506,Decompression of orbit,405000.0,PROCEDURES
2507,Delormes procedure,405000.0,PROCEDURES
2508,"Dupuytren's dermofasciectomy and graft, or for recurrent disease single digit",405000.0,PROCEDURES
2509,"Dupuytren's dermofasciectomy and graft, or for recurrent disease multiple digits",405000.0,PROCEDURES
2510,Endoscopic exploration frontal sinus beyond frontoethmoid recess,405000.0,PROCEDURES
2511,Excision of chest wall tumour with chest wall reconstruction,405000.0,PROCEDURES
2512,Excision of chest wall tumour without chest wall reconstuction,405000.0,PROCEDURES
2513,Excision of radial head ,405000.0,PROCEDURES
2514,"Exploration of facial nerve, mastoid segment",405000.0,PROCEDURES
2515,Fusion of first metatarso-phalangeal joint bilateral,405000.0,PROCEDURES
2516,Graft to major nerve,405000.0,PROCEDURES
2517,Graft to peripheral nerve,405000.0,PROCEDURES
2518,Holmium laser resection of prostate HoLRP ,405000.0,PROCEDURES
2519,Interposition arthroplasty of elbow,405000.0,PROCEDURES
2520,Interspinous process distraction system X Stop device ,405000.0,PROCEDURES
2521,Iridocyclectomy,405000.0,PROCEDURES
2522,Isolated subtalar fusion or mid foot fusion with autogenous graft adult ,405000.0,PROCEDURES
2523,Isolated subtalar fusion or mid foot fusion without autogenous graft adult ,405000.0,PROCEDURES
2524,Lamellar graft keratoplasty to cornea,405000.0,PROCEDURES
2525,Laparoscopic nephrectomy,405000.0,PROCEDURES
2526,Large island skin flap 9cm2 or more e.g. radial forearm including closure of,405000.0,PROCEDURES
2527,Limbal Stem Cell Allograft Transplant,405000.0,PROCEDURES
2528,Membranous labyrinthectomy,405000.0,PROCEDURES
2529,"Microscopically controlled excision of lesion of skin or subcutaneous tissue including
 Moh's chemosurgery ",405000.0,PROCEDURES
2530,Modified radical mastoidectomy including meatoplasty ,405000.0,PROCEDURES
2531,Neurovascular island flap,405000.0,PROCEDURES
2532,Open excision of congenital lesion of duodenum including mal-rotation,405000.0,PROCEDURES
2533,Open excision of lesion of duodenum,405000.0,PROCEDURES
2534,Open reduction and internal fixation for periprosthetic fracture around hip,450000.0,PROCEDURES
2535,Open removal of calculus from kidney,405000.0,PROCEDURES
2536,Open resection of mediastinal tumour,405000.0,PROCEDURES
2537,Open resection of small intestine tumour,405000.0,PROCEDURES
2538,"Open surgical stabilisation of patella, including application of cast adult ",405000.0,PROCEDURES
2539,"Open surgical stabilisation of patella, including application of cast child ",405000.0,PROCEDURES
2540,"Operations on aberrant thyroid tissue including excision or removal of retrosternal
 goitre ",405000.0,PROCEDURES
2541,Operations on lymphatic duct not elsewhere classified,405000.0,PROCEDURES
2542,Osseous labyrinthectomy,405000.0,PROCEDURES
2543,Partial cystectomy,405000.0,PROCEDURES
2544,Perforating graft keratoplasty to cornea,405000.0,PROCEDURES
2545,Plastic reconstruction of uterus,405000.0,PROCEDURES
2546,Plication of paralysed diaphragm,405000.0,PROCEDURES
2547,Plication of vena cava,405000.0,PROCEDURES
2548,"Primary arthrodesis of hip joint with or without graft and with or without internal
 fixation hip",405000.0,PROCEDURES
2549,"Primary arthrodesis of joint with or without graft and with or without internal fixation -
 shoulder",405000.0,PROCEDURES
2550,"Primary arthrodesis of knee joint with or without graft and with or without internal
 fixation",405000.0,PROCEDURES
2551,Primary repair of cleft palate,405000.0,PROCEDURES
2552,Prosthetic replacement of temporomandibular joint,405000.0,PROCEDURES
2553,Radical mastectomy including block dissection,405000.0,PROCEDURES
2554,Radical mastoidectomy including meatoplasty ,405000.0,PROCEDURES
2555,Reconstruction of lateral collateral ligament complex,405000.0,PROCEDURES
2556,Reconstruction of socket with either implant or graft,405000.0,PROCEDURES
2557,Reconstruction of socket with implant and graft,405000.0,PROCEDURES
2558,Repair of epispadias,405000.0,PROCEDURES
2559,Repair of kidney wound,405000.0,PROCEDURES
2560,Repair of liver including therapeutic laparoscopic operations on liver ,405000.0,PROCEDURES
2561,Repair of rectovaginal fistula,405000.0,PROCEDURES
2562,Repair of vesicocolic fistula,405000.0,PROCEDURES
2563,Revision of gastrojejunostomy,405000.0,PROCEDURES
2564,Revision of squint surgery,405000.0,PROCEDURES
2565,Revision stabilisation of shoulder joint,405000.0,PROCEDURES
2566,Scaphoid lunate ligament reconstruction,450000.0,PROCEDURES
2567,Scapulo-thoracic fusion,450000.0,PROCEDURES
2568,Secondary repair of Achilles tendon,405000.0,PROCEDURES
2569,Secondary repair of achilles tendon with graft,405000.0,PROCEDURES
2570,Secondary repair of Achilles tendon with tendon or fascial graft,405000.0,PROCEDURES
2571,Septorhinoplasty with or without graft or implant following trauma or excision of tumour,405000.0,PROCEDURES
2572,"Shelf augmentation of acetabulum, e.g. Wainwright or Trillat",405000.0,PROCEDURES
2573,Shoulder hemiarthroplasty and or or reconstruction for fracture,405000.0,PROCEDURES
2574,"Shoulder hemiarthroplasty, as sole procedure",405000.0,PROCEDURES
2575,Simple mastoidectomy,405000.0,PROCEDURES
2576,Simple reconstruction of socket not including implant or graft ,405000.0,PROCEDURES
2577,Small island flap less than 9cm2 secondary defect,405000.0,PROCEDURES
2578,Soft tissue procedures on joints of hand including synovectomy,607500.0,PROCEDURES
2579,Surgical correction of squint with adjustable sutures,500000.0,PROCEDURES
2580,Thoracotomy pleurectomy or pleurodesis with or without ligation of bullae for pneumothorax,405000.0,PROCEDURES
2581,Thorascopic cervical sympathectomy,405000.0,PROCEDURES
2582,Total excision of trapezium,405000.0,PROCEDURES
2583,Total excision of trapezium and ligament reconstruction,405000.0,PROCEDURES
2584,Total excision of trapezium with spacer,405000.0,PROCEDURES
2585,Total prosthetic replacement of wrist joint,500000.0,PROCEDURES
2586,Transtympanic chemical labyrinthectomy,405000.0,PROCEDURES
2587,Trapezio-metacarpal joint surface replacement,405000.0,PROCEDURES
2588,Triple fusion of joints of hindfoot without autogenous graft,405000.0,PROCEDURES
2589,Triquetrolunate ligament reconstruction,405000.0,PROCEDURES
2590,Vaginal hysterectomy including laparoscopically assisted ,500000.0,PROCEDURES
2591,Vascular implantation to carpal bone,405000.0,PROCEDURES
2592,VATS pleurodesis or pleurectomy,405000.0,PROCEDURES
2593,VATS sympathectomy unilateral,405000.0,PROCEDURES
2594,Myomectomy,500000.0,PROCEDURES
2595,Laparoscopic pyeloplasty,425500.0,PROCEDURES
2596,"Microvascular free tissue transfer as sole procedure including closure of secondary
 defect ",425500.0,PROCEDURES
2597,Adrenalectomy unilateral laparoscopic ,432000.0,PROCEDURES
2598,Adrenalectomy unilateral open ,432000.0,PROCEDURES
2599,Anastomosis of gall bladder to another viscus ,432000.0,PROCEDURES
2600,Anastomosis of pancreatic duct to another viscus ,432000.0,PROCEDURES
2601,Ankle arthrodesis with internal fixation arthroscopic ,432000.0,PROCEDURES
2602,Autograft anterior cruciate ligament reconstruction,432000.0,PROCEDURES
2603,Backward or forward sliding mandibular osteotomy,432000.0,PROCEDURES
2604,Block dissection of para-aortic lymph nodes,432000.0,PROCEDURES
2605,Bypass of jejunum,432000.0,PROCEDURES
2606,Cryotherapy to pituitary gland,432000.0,PROCEDURES
2607,Decompression for central spinal stenosis 1 or 2 levels ,432000.0,PROCEDURES
2608,Distal pancreatectomy,432000.0,PROCEDURES
2609,Drainage of spinal canal including insertion of shunt ,432000.0,PROCEDURES
2610,Epidural Anaesthesia for Caesarian Section,432000.0,PROCEDURES
2611,Excision of left hemicolon,432000.0,PROCEDURES
2612,Excision of lesion of colon transabdominal ,432000.0,PROCEDURES
2613,Excision of retroperitoneal tumour,432000.0,PROCEDURES
2614,Excision of transverse colon,432000.0,PROCEDURES
2615,Excision of ureterocele with or without ureteric reimplantation bilateral,432000.0,PROCEDURES
2616,Extended excision of right hemicolon,432000.0,PROCEDURES
2617,Extracapsular extraction with implant unilateral,432000.0,PROCEDURES
2618,Hartmann’s procedure,432000.0,PROCEDURES
2619,Isolated limb perfusion,432000.0,PROCEDURES
2620,Laparoscopic AP resection,432000.0,PROCEDURES
2621,Laparoscopic cholecystectomy with peri-operative cholangiogram,432000.0,PROCEDURES
2622,Laparoscopic splenectomy,432000.0,PROCEDURES
2623,Laparoscopically assisted left colon resection,500000.0,PROCEDURES
2624,Laparoscopically assisted resection of small intestine,500000.0,PROCEDURES
2625,Laparoscopically assisted right hemicolectomy,432000.0,PROCEDURES
2626,Laparotomy for post-operative haemorrhage,500000.0,PROCEDURES
2627,Locked intramedullary nailing of fractured long bone,500000.0,PROCEDURES
2628,Mediastinal parathyroidectomy with sternotomy,432000.0,PROCEDURES
2629,Metatarso-phalangeal cheilectomy bilateral,432000.0,PROCEDURES
2630,Multiple ligament reconstruction,432000.0,PROCEDURES
2631,Open embolectomy,432000.0,PROCEDURES
2632,Open embolectomy of artery,432000.0,PROCEDURES
2633,Open operations on stomach not elsewhere classified,432000.0,PROCEDURES
2634,"Open reduction, internal fixation and revision of femoral component for periprosthetic
 fracture",432000.0,PROCEDURES
2635,Open resection of invasive mediastinal tumour,432000.0,PROCEDURES
2636,Open right or left colon resection,432000.0,PROCEDURES
2637,Ossiculoplasty,432000.0,PROCEDURES
2638,Osteotomy of proximal Femur,432000.0,PROCEDURES
2639,Other excision of right hemicolon,432000.0,PROCEDURES
2640,Parathyroid re-operation,432000.0,PROCEDURES
2641,Parathyroidectomy,432000.0,PROCEDURES
2642,Pars plana vitrectomy or vitreous biopsy,432000.0,PROCEDURES
2643,Partial excision of rectum and sigmoid colon for prolapse,432000.0,PROCEDURES
2644,Partial gastrectomy,432000.0,PROCEDURES
2645,Partial gastrectomy and excision of surrounding tissue,432000.0,PROCEDURES
2646,Percutaneous cordotomy of spinal cord,432000.0,PROCEDURES
2647,Pinning for bilateral slipped upper femoral epiphysis,432000.0,PROCEDURES
2648,Posterior cruciate ligament reconstruction including arthroscopic ,432000.0,PROCEDURES
2649,Posterior excision of disc prolapse including microdiscectomy lumbar region ,432000.0,PROCEDURES
2650,Posterior excision of disc prolapse with undercutting facetectomy lumbar region ,432000.0,PROCEDURES
2651,Primary repair of high cong anorectal anomaly,432000.0,PROCEDURES
2652,Primary repair of low congenital ano-rectal anomaly,432000.0,PROCEDURES
2653,"Primary repair of rupture of acromioclavicular or sternoclavicular joint including
 internal fixation",432000.0,PROCEDURES
