TYPE,TOTAL,TARIFF_TYPE,S/N,TARIFF NAME,PRICE
,,PROCEDURES,2389,Open reduction of dislocated hip prosthesis,324000.0
,,PROCEDURES,2390,"Open subacromial decompression and limited, less than 2cm tear rotator cuff repair",324000.0
,,PROCEDURES,2391,Operations on branchial fistula,324000.0
,,PROCEDURES,2392,Orchiopexy bilateral,324000.0
,,PROCEDURES,2393,"Osteotomy of long bone, with or without fixation, including graft",324000.0
,,PROCEDURES,2394,Partial thyroidectomy not elsewhere classified ,324000.0
,,PROCEDURES,2395,Plating and bone grafting for non-union of clavicle,324000.0
,,PROCEDURES,2396,Proximal gastric vagotomy,324000.0
,,PROCEDURES,2397,Reconstruction of lip using skin flap,324000.0
,,PROCEDURES,2398,Repair of distal hypospadias,324000.0
,,PROCEDURES,2399,Repair of penile shaft hypospadias,324000.0
,,PROCEDURES,2400,Repair of penile or perineal hypospadias,324000.0
,,PROCEDURES,2401,Revision of mastoidectomy including meatoplasty ,324000.0
,,PROCEDURES,2402,Revision stapedectomy,324000.0
,,PROCEDURES,2403,Small joint e.g. interphalangeal or metacarpo-phalangeal joint ligament reconstruction,324000.0
,,PROCEDURES,2404,"Split autograft of skin, trunk and limbs over 25cm2 and up to 5% of body surface area",324000.0
,,PROCEDURES,2405,"Split autograft of skin, trunk and limbs each additional 5% of body surface area",324000.0
,,PROCEDURES,2406,"Split skin graft, trunk and limbs- each additional 5% of body surface area",324000.0
,,PROCEDURES,2407,"Split skin graft, trunk and limbs- over 25cm2 and up to 5% of body surface area",324000.0
,,PROCEDURES,2408,Stabilisation of multi-directional instability of shoulder joint,324000.0
,,PROCEDURES,2409,Stapedectomy,324000.0
,,PROCEDURES,2410,Subcutaneous mastectomy with immediate implant,324000.0
,,PROCEDURES,2411,Surgical correction of squint horizontal 1 muscle in each of two eyes ,324000.0
,,PROCEDURES,2412,Surgical trabeculectomy or other penetrating glaucoma procedures,324000.0
,,PROCEDURES,2413,"Tension-free urethropexy, including administration of local anaesthetic by operating
 surgeon",324000.0
,,PROCEDURES,2414,"Therapeutic endoscopic operations on kidney including cystoscopy
 catheterisation ",324000.0
,,PROCEDURES,2415,Thyroid re-operation,324000.0
,,PROCEDURES,2416,Tibial osteotomy,324000.0
,,PROCEDURES,2417,Total thyroid lobectomy and isthmectomy,324000.0
,,PROCEDURES,2418,Transanal resection for rectal cancer,324000.0
,,PROCEDURES,2419,Urethrectomy,324000.0
,,PROCEDURES,2420,Vaginal operations to support outlet of female bladder,324000.0
,,PROCEDURES,2421,Vaginal operations to support outlet of female bladder,324000.0
,,PROCEDURES,2422,Nephro-ureterectomy unilateral,334660.0
,,PROCEDURES,2423,Percutaneous pyelolysis,334660.0
,,PROCEDURES,2424,Percutaneous removal of calculus,334660.0
,,PROCEDURES,2425,Closure of colostomy,356400.0
,,PROCEDURES,2426,Open operations on ileum including reduction of intussusception ,356400.0
,,PROCEDURES,2427,Revision of previous glaucoma surgery,356400.0
,,PROCEDURES,2428,Transjugular intrahepatic portosystemic shunt,359400.0
,,PROCEDURES,2429,Rectovaginal fistula repair,374000.0
,,PROCEDURES,2430,Alveolar bone graft bilateral,378000.0
,,PROCEDURES,2431,Amputation of penis,378000.0
,,PROCEDURES,2432,Ankle arthrodesis open,378000.0
,,PROCEDURES,2433,Arthroscopic arthrolysis of shoulder contracture,378000.0
,,PROCEDURES,2434,Balloon kyphoplasty for vertebral compression fractures multiple level,378000.0
,,PROCEDURES,2435,Cardiac pacemaker system introduced through vein dual chamber ,378000.0
,,PROCEDURES,2436,Closure of bypass of oesophagus,378000.0
,,PROCEDURES,2437,"Conventional retinal surgery may include scleral buckling, injection of gas, drainage
 and retinopexy ",378000.0
,,PROCEDURES,2438,Destruction of branch of trigeminal nerve neurolytic or RF or cryoprobe ,378000.0
,,PROCEDURES,2439,Dupuytren's fasciectomy multiple digits with proximal interphalangeal joints,378000.0
,,PROCEDURES,2440,Endoscopic resection of prostate,378000.0
,,PROCEDURES,2441,Endoscopic resection of prostate TUR including cystoscopy ,378000.0
,,PROCEDURES,2442,Endovenous laser treatment EVLT of multiple veins and local excision,378000.0
,,PROCEDURES,2443,"Excision of benign soft tissue tumour e.g. glomus, giant cell ",378000.0
,,PROCEDURES,2444,Excision of jejunum,378000.0
,,PROCEDURES,2445,Excision of lesion of bile duct,378000.0
,,PROCEDURES,2446,Excision of ureterocele with or wihout ureteric reimplantation unilateral,378000.0
,,PROCEDURES,2447,External frontoethmoidectomy,378000.0
,,PROCEDURES,2448,Extracapsular extraction without implant unilateral,378000.0
,,PROCEDURES,2449,Fixation of rectum for prolapse,378000.0
,,PROCEDURES,2450,Fluoroscopically guided discectomy including laser ,378000.0
,,PROCEDURES,2451,Fluoroscopically guided percutaneous vertebroplasty,378000.0
,,PROCEDURES,2452,Freeing of adhesions of peritoneum,378000.0
,,PROCEDURES,2453,Gastro-jejunostomy,378000.0
,,PROCEDURES,2454,"Implantation of artificial urinary sphincter at bladder neck and or or removal including
 cystoscopy ",378000.0
,,PROCEDURES,2455,Incision of bile duct including exploration for calculus removal ,378000.0
,,PROCEDURES,2456,Interpositional silastic arthroplasty of MCP or PIP joint- single,378000.0
,,PROCEDURES,2457,Intranasal ethmoidectomy and bilateral ,378000.0
,,PROCEDURES,2458,Laparoscopic rectopexy,378000.0
,,PROCEDURES,2459,"Ligation or stripping of long and short saphenous veins including local excision or multiple
 phlebectomy ",378000.0
,,PROCEDURES,2460,Minimally invasive intradiscal surgery including laser or instrumentation - lumber region,378000.0
,,PROCEDURES,2461,Myringoplasty,378000.0
,,PROCEDURES,2462,Occlusion of fistula under imaging control,378000.0
,,PROCEDURES,2463,Open arthrolysis of shoulder contracture,378000.0
,,PROCEDURES,2464,Open cannulation of intra abdominal artery for infusion chemotherapy,378000.0
,,PROCEDURES,2465,Open correction vesico-ureteric reflux unilateral,378000.0
,,PROCEDURES,2466,Open excision of lesion of rectum and colon,378000.0
,,PROCEDURES,2467,Open introduction of prosthesis into bile duct,378000.0
,,PROCEDURES,2468,Open removal of thrombus from vein,378000.0
,,PROCEDURES,2469,Operations on endolymphatic sac,378000.0
,,PROCEDURES,2470,"Operations for recurrent varicose veins without re-exploration of groin or popliteal
 fossa unilateral",378000.0
,,PROCEDURES,2471,Other connection of ureter,378000.0
,,PROCEDURES,2472,Phakoemulsification of lens with implant bilateral,378000.0
,,PROCEDURES,2473,Phakoemulsification of lens without implant bilateral,378000.0
,,PROCEDURES,2474,Photoselective vaporisation of prostate GreenLight or Niagara laser PVP ,378000.0
,,PROCEDURES,2475,Photoselective vaporisation of prostate KTP laser PVP ,378000.0
,,PROCEDURES,2476,Primary open reduction of long bone with fixation,450000.0
,,PROCEDURES,2477,Prosthetic interpositional silastic arthroplasty of MCP or PIP joints multiple,378000.0
,,PROCEDURES,2478,Prosthetic replacement of head of femur,378000.0
,,PROCEDURES,2479,Reconstruction of transplant ureter,378000.0
,,PROCEDURES,2480,Reconstruction of transplant ureter,378000.0
,,PROCEDURES,2481,Redo-operations on ileum or colon,378000.0
,,PROCEDURES,2482,Repair of avulsion of penis,378000.0
,,PROCEDURES,2483,Repair of bladder,378000.0
,,PROCEDURES,2484,Repair of bladder exstrophy,378000.0
,,PROCEDURES,2485,Repair of pharynx,378000.0
,,PROCEDURES,2486,Repair of vesicovaginal fistula,378000.0
,,PROCEDURES,2487,Revision rotator cuff repair,378000.0
,,PROCEDURES,2488,Sacrospinous fixation,400000.0
,,PROCEDURES,2489,Simple vulvectomy,378000.0
,,PROCEDURES,2490,Sphincterotomy of bile duct and pancreatic duct using duodenal approach,378000.0
,,PROCEDURES,2491,Subfascial endoscopic perforator surgery SEPS Unilateral,378000.0
,,PROCEDURES,2492,Subtotal abdominal hysterectomy with or without oopherectomy ,378000.0
,,PROCEDURES,2493,Tendon transfer of hand multiple e.g. for radial nerve injury ,378000.0
,,PROCEDURES,2494,Total amputation of penis,378000.0
,,PROCEDURES,2495,Total excision of cervical rib,378000.0
,,PROCEDURES,2496,Transabdominal repair of hiatus hernia,378000.0
,,PROCEDURES,2497,Trigeminal ganglion radiofrequency lesion under  Xray control ,378000.0
,,PROCEDURES,2498,Ureterolysis unilateral,567000.0
,,PROCEDURES,2499,Ureterostomy closure,567000.0
,,PROCEDURES,2500,Ureterostomy formation,567000.0
,,PROCEDURES,2501,Vagotomy with pyloroplasty,378000.0
,,PROCEDURES,2502,VATS percutaneous discectomy with or without fusion thoracic region ,378000.0
,,PROCEDURES,2503,VATS wedge resection of lung,378000.0
,,PROCEDURES,2504,Bilateral subtotal thyroidectomy,388800.0
,,PROCEDURES,2505,Block dissection of axillary lymph nodes axilliary clearance levels 1 to 3,388800.0
,,PROCEDURES,2506,Repair of rupture of urethra,388800.0
,,PROCEDURES,2507,Rhinoplasty following trauma or excision of tumour,393760.0
,,PROCEDURES,2508,Abdominal undescended testis,400000.0
,,PROCEDURES,2509,Ankle arthrodesis with autogenous graft,405000.0
,,PROCEDURES,2510,Ankle syndesmosis reconstruction,405000.0
,,PROCEDURES,2511,Arthroscopic meniscal repair,405000.0
,,PROCEDURES,2512,Bone flap to frontal sinus and bilateral ,405000.0
,,PROCEDURES,2513,Cannulation or decannulation for ECMO Extracorporeal membrane oxygenation ,405000.0
,,PROCEDURES,2514,Construction of ileal conduit including ureteric implantation,405000.0
,,PROCEDURES,2515,Decompression of cardiac tamponade or re-exploration for bleeding,405000.0
,,PROCEDURES,2516,Decompression of orbit,405000.0
,,PROCEDURES,2517,Delormes procedure,405000.0
,,PROCEDURES,2518,"Dupuytren's dermofasciectomy and graft, or for recurrent disease single digit",405000.0
,,PROCEDURES,2519,"Dupuytren's dermofasciectomy and graft, or for recurrent disease multiple digits",405000.0
,,PROCEDURES,2520,Endoscopic exploration frontal sinus beyond frontoethmoid recess,405000.0
,,PROCEDURES,2521,Excision of chest wall tumour with chest wall reconstruction,405000.0
,,PROCEDURES,2522,Excision of chest wall tumour without chest wall reconstuction,405000.0
,,PROCEDURES,2523,Excision of radial head ,405000.0
,,PROCEDURES,2524,"Exploration of facial nerve, mastoid segment",405000.0
,,PROCEDURES,2525,Fusion of first metatarso-phalangeal joint bilateral,405000.0
,,PROCEDURES,2526,Graft to major nerve,405000.0
,,PROCEDURES,2527,Graft to peripheral nerve,405000.0
,,PROCEDURES,2528,Holmium laser resection of prostate HoLRP ,405000.0
,,PROCEDURES,2529,Interposition arthroplasty of elbow,405000.0
,,PROCEDURES,2530,Interspinous process distraction system X Stop device ,405000.0
,,PROCEDURES,2531,Iridocyclectomy,405000.0
,,PROCEDURES,2532,Isolated subtalar fusion or mid foot fusion with autogenous graft adult ,405000.0
,,PROCEDURES,2533,Isolated subtalar fusion or mid foot fusion without autogenous graft adult ,405000.0
,,PROCEDURES,2534,Lamellar graft keratoplasty to cornea,405000.0
,,PROCEDURES,2535,Laparoscopic nephrectomy,405000.0
,,PROCEDURES,2536,Large island skin flap 9cm2 or more e.g. radial forearm including closure of,405000.0
,,PROCEDURES,2537,Limbal Stem Cell Allograft Transplant,405000.0
,,PROCEDURES,2538,Membranous labyrinthectomy,405000.0
,,PROCEDURES,2539,"Microscopically controlled excision of lesion of skin or subcutaneous tissue including
 Moh's chemosurgery ",405000.0
,,PROCEDURES,2540,Modified radical mastoidectomy including meatoplasty ,405000.0
,,PROCEDURES,2541,Neurovascular island flap,405000.0
,,PROCEDURES,2542,Open excision of congenital lesion of duodenum including mal-rotation,405000.0
,,PROCEDURES,2543,Open excision of lesion of duodenum,405000.0
,,PROCEDURES,2544,Open reduction and internal fixation for periprosthetic fracture around hip,450000.0
,,PROCEDURES,2545,Open removal of calculus from kidney,405000.0
,,PROCEDURES,2546,Open resection of mediastinal tumour,405000.0
,,PROCEDURES,2547,Open resection of small intestine tumour,405000.0
,,PROCEDURES,2548,"Open surgical stabilisation of patella, including application of cast adult ",405000.0
,,PROCEDURES,2549,"Open surgical stabilisation of patella, including application of cast child ",405000.0
,,PROCEDURES,2550,"Operations on aberrant thyroid tissue including excision or removal of retrosternal
 goitre ",405000.0
,,PROCEDURES,2551,Operations on lymphatic duct not elsewhere classified,405000.0
,,PROCEDURES,2552,Osseous labyrinthectomy,405000.0
,,PROCEDURES,2553,Partial cystectomy,405000.0
,,PROCEDURES,2554,Perforating graft keratoplasty to cornea,405000.0
,,PROCEDURES,2555,Plastic reconstruction of uterus,405000.0
,,PROCEDURES,2556,Plication of paralysed diaphragm,405000.0
,,PROCEDURES,2557,Plication of vena cava,405000.0
,,PROCEDURES,2558,"Primary arthrodesis of hip joint with or without graft and with or without internal
 fixation hip",405000.0
,,PROCEDURES,2559,"Primary arthrodesis of joint with or without graft and with or without internal fixation -
 shoulder",405000.0
,,PROCEDURES,2560,"Primary arthrodesis of knee joint with or without graft and with or without internal
 fixation",405000.0
,,PROCEDURES,2561,Primary repair of cleft palate,405000.0
,,PROCEDURES,2562,Prosthetic replacement of temporomandibular joint,405000.0
,,PROCEDURES,2563,Radical mastectomy including block dissection,405000.0
,,PROCEDURES,2564,Radical mastoidectomy including meatoplasty ,405000.0
,,PROCEDURES,2565,Reconstruction of lateral collateral ligament complex,405000.0
,,PROCEDURES,2566,Reconstruction of socket with either implant or graft,405000.0
,,PROCEDURES,2567,Reconstruction of socket with implant and graft,405000.0
,,PROCEDURES,2568,Repair of epispadias,405000.0
,,PROCEDURES,2569,Repair of kidney wound,405000.0
,,PROCEDURES,2570,Repair of liver including therapeutic laparoscopic operations on liver ,405000.0
,,PROCEDURES,2571,Repair of rectovaginal fistula,405000.0
,,PROCEDURES,2572,Repair of vesicocolic fistula,405000.0
,,PROCEDURES,2573,Revision of gastrojejunostomy,405000.0
,,PROCEDURES,2574,Revision of squint surgery,405000.0
,,PROCEDURES,2575,Revision stabilisation of shoulder joint,405000.0
,,PROCEDURES,2576,Scaphoid lunate ligament reconstruction,450000.0
,,PROCEDURES,2577,Scapulo-thoracic fusion,450000.0
,,PROCEDURES,2578,Secondary repair of Achilles tendon,405000.0
,,PROCEDURES,2579,Secondary repair of achilles tendon with graft,405000.0
,,PROCEDURES,2580,Secondary repair of Achilles tendon with tendon or fascial graft,405000.0
,,PROCEDURES,2581,Septorhinoplasty with or without graft or implant following trauma or excision of tumour,405000.0
,,PROCEDURES,2582,"Shelf augmentation of acetabulum, e.g. Wainwright or Trillat",405000.0
,,PROCEDURES,2583,Shoulder hemiarthroplasty and or or reconstruction for fracture,405000.0
,,PROCEDURES,2584,"Shoulder hemiarthroplasty, as sole procedure",405000.0
,,PROCEDURES,2585,Simple mastoidectomy,405000.0
,,PROCEDURES,2586,Simple reconstruction of socket not including implant or graft ,405000.0
,,PROCEDURES,2587,Small island flap less than 9cm2 secondary defect,405000.0
,,PROCEDURES,2588,Soft tissue procedures on joints of hand including synovectomy,607500.0
,,PROCEDURES,2589,Surgical correction of squint with adjustable sutures,500000.0
,,PROCEDURES,2590,Thoracotomy pleurectomy or pleurodesis with or without ligation of bullae for pneumothorax,405000.0
,,PROCEDURES,2591,Thorascopic cervical sympathectomy,405000.0
,,PROCEDURES,2592,Total excision of trapezium,405000.0
,,PROCEDURES,2593,Total excision of trapezium and ligament reconstruction,405000.0
,,PROCEDURES,2594,Total excision of trapezium with spacer,405000.0
,,PROCEDURES,2595,Total prosthetic replacement of wrist joint,500000.0
,,PROCEDURES,2596,Transtympanic chemical labyrinthectomy,405000.0
,,PROCEDURES,2597,Trapezio-metacarpal joint surface replacement,405000.0
,,PROCEDURES,2598,Triple fusion of joints of hindfoot without autogenous graft,405000.0
,,PROCEDURES,2599,Triquetrolunate ligament reconstruction,405000.0
,,PROCEDURES,2600,Vaginal hysterectomy including laparoscopically assisted ,500000.0
,,PROCEDURES,2601,Vascular implantation to carpal bone,405000.0
,,PROCEDURES,2602,VATS pleurodesis or pleurectomy,405000.0
,,PROCEDURES,2603,VATS sympathectomy unilateral,405000.0
,,PROCEDURES,2604,Myomectomy,500000.0
,,PROCEDURES,2605,Laparoscopic pyeloplasty,425500.0
,,PROCEDURES,2606,"Microvascular free tissue transfer as sole procedure including closure of secondary
 defect ",425500.0
,,PROCEDURES,2607,Adrenalectomy unilateral laparoscopic ,432000.0
,,PROCEDURES,2608,Adrenalectomy unilateral open ,432000.0
,,PROCEDURES,2609,Anastomosis of gall bladder to another viscus ,432000.0
,,PROCEDURES,2610,Anastomosis of pancreatic duct to another viscus ,432000.0
,,PROCEDURES,2611,Ankle arthrodesis with internal fixation arthroscopic ,432000.0
,,PROCEDURES,2612,Autograft anterior cruciate ligament reconstruction,432000.0
,,PROCEDURES,2613,Backward or forward sliding mandibular osteotomy,432000.0
,,PROCEDURES,2614,Block dissection of para-aortic lymph nodes,432000.0
,,PROCEDURES,2615,Bypass of jejunum,432000.0
,,PROCEDURES,2616,Cryotherapy to pituitary gland,432000.0
,,PROCEDURES,2617,Decompression for central spinal stenosis 1 or 2 levels ,432000.0
,,PROCEDURES,2618,Distal pancreatectomy,432000.0
,,PROCEDURES,2619,Drainage of spinal canal including insertion of shunt ,432000.0
,,PROCEDURES,2620,Epidural Anaesthesia for Caesarian Section,432000.0
,,PROCEDURES,2621,Excision of left hemicolon,432000.0
,,PROCEDURES,2622,Excision of lesion of colon transabdominal ,432000.0
,,PROCEDURES,2623,Excision of retroperitoneal tumour,432000.0
